Id,SalePrice
1680,326272.2223884565
1681,239948.87942229238
1682,320410.0270120209
1683,180690.37319653635
1684,179052.70921125266
1685,177410.75861720523
1686,172553.0942063626
1687,170116.43314124018
1688,190520.8358100515
1689,196700.13713922093
1690,200271.11242335584
1691,180584.89685578638
1692,264741.11036511045
1693,177509.57840473056
1694,177913.80665694972
1695,162144.27689765283
1696,275225.90801954066
1697,164565.46124299528
1698,350072.66710721515
1699,309622.78277439985
1700,250899.91920445385
1701,271635.44991833775
1702,250052.6679438261
1703,247727.84909795216
1704,281242.02266201994
1705,234360.57241904008
1706,430367.64024561987
1707,215127.04355486514
1708,200832.46311226572
1709,279896.59156915883
1710,226226.94196872402
1711,273397.78076799755
1712,267677.84591119457
1713,274724.73284959444
1714,227055.5187708096
1715,210270.2398063913
1716,183621.56229292598
1717,172661.1775677291
1718,133689.2102475527
1719,206836.19111086373
1720,243098.12358603542
1721,169899.05175006032
1722,129036.99891699436
1723,158689.5408013547
1724,206450.9307173801
1725,231761.49176416834
1726,181619.763654509
1727,155541.01763443902
1728,184366.4502914568
1729,166322.44758987063
1730,146393.34937137112
1731,120623.32827229484
1732,130811.00981481868
1733,114345.35240830782
1734,115636.34564532778
1735,139245.87544520313
1736,115194.73003089987
1737,336098.15084239666
1738,241697.47818596393
1739,234956.87467867543
1740,220369.76588042712
1741,194030.30418987913
1742,171652.17736654106
1743,171865.90222707184
1744,312676.49487256515
1745,227475.27342821282
1746,185448.08945900825
1747,226839.51800135695
1748,209313.1630706044
1749,156235.66815201222
1750,125569.92383975875
1751,236996.6628132044
1752,117499.61142431179
1753,144317.33448885803
1754,182551.10638303388
1755,169336.69481515247
1756,124093.86631276865
1757,122241.85650933225
1758,142733.9125781455
1759,167619.54879617886
1760,156939.30673335274
1761,137985.64083612763
1762,175267.06988923845
1763,187360.4753926032
1764,116198.1984268985
1765,152850.86209199423
1766,179042.59328979804
1767,206431.68661529679
1768,143910.525503442
1769,176562.8258907338
1770,149560.13008851494
1771,128509.04902706007
1772,138157.32249090733
1773,121574.52959514853
1774,138431.7739871912
1775,142158.44842342255
1776,128469.4321026337
1777,103288.06654912744
1778,140234.90705791893
1779,113898.75929205283
1780,184833.674377826
1781,133735.5394616252
1782,90955.61290915187
1783,137465.71342293528
1784,102115.23283626174
1785,120222.52868374737
1786,143600.73736288608
1787,166582.3257495053
1788,59014.111574955066
1789,99724.97684267616
1790,75365.17171010881
1791,181635.39162274014
1792,149658.5465298028
1793,126664.3623014593
1794,154375.00449083842
1795,139229.22122017838
1796,129125.97856317513
1797,112066.1685877896
1798,127066.54895515504
1799,114396.42750582294
1800,141817.7133602728
1801,129748.10999606203
1802,141853.64608772687
1803,146931.12052239588
1804,141655.917207379
1805,135367.90552871223
1806,117825.97792556173
1807,132078.58055127694
1808,121214.88790944549
1809,119674.67233059647
1810,137896.745704369
1811,97808.85736166107
1812,97036.18476046437
1813,119896.8469646544
1814,90040.37530690352
1815,54012.32873041557
1816,96388.61829317061
1817,109847.56538176007
1818,158550.95629183616
1819,119750.3771234655
1820,50413.648819196605
1821,110227.80887576942
1822,149225.44436620214
1823,39834.34306101833
1824,136503.0794168035
1825,142144.10789338735
1826,112753.08863149247
1827,97039.4774437153
1828,140285.72929256555
1829,119031.41858663912
1830,142759.4689906969
1831,143671.9172942339
1832,71917.68069613978
1833,139174.59927111396
1834,121103.91291667534
1835,120979.58268105167
1836,130093.1895139543
1837,85857.99181532442
1838,131239.0607924243
1839,88643.60272043911
1840,139519.5890323408
1841,136786.44650708258
1842,81349.45231419487
1843,124436.79268888559
1844,148651.97030374457
1845,139309.6177830702
1846,152244.5888463185
1847,167540.6864354898
1848,49993.01869213905
1849,108383.80418049627
1850,119791.0655463762
1851,166883.40690114672
1852,130056.05246411088
1853,132433.78552141367
1854,168988.58961024004
1855,152946.10781486443
1856,217661.70479692466
1857,141917.06228972945
1858,129668.02559605695
1859,119602.51902367784
1860,150878.1477263455
1861,119165.3045875653
1862,277697.9650757126
1863,260982.57916955283
1864,261210.77797871895
1865,336127.4558697093
1866,334831.030702399
1867,230230.5906184124
1868,292334.299774159
1869,203023.88945546935
1870,237559.0967285719
1871,258625.67633167285
1872,177320.94747167465
1873,233222.36277645483
1874,143727.79180592494
1875,202181.90252095254
1876,188567.6181007873
1877,209700.03503426164
1878,196159.73381041852
1879,134405.38957222644
1880,131542.48237434097
1881,243864.15043608117
1882,249429.421341703
1883,186511.2129380899
1884,203091.0078679527
1885,245770.95522179292
1886,291716.627165104
1887,201107.4166086577
1888,271158.28562528937
1889,167896.39415052693
1890,125429.53667078195
1891,136926.0247020464
1892,99514.26253144162
1893,133457.68481322462
1894,127367.53539898478
1895,148143.09624131265
1896,125106.70130756998
1897,107936.46091412393
1898,116517.33099550064
1899,162244.90474703533
1900,147478.58935873501
1901,164128.25193839782
1902,150372.4610854268
1903,207757.21865204617
1904,154192.47091191757
1905,198849.6859757346
1906,131086.1943955915
1907,216461.32577139992
1908,109206.1025678671
1909,137313.73129130134
1910,123023.1574052035
1911,218284.3101301077
1912,353254.76600246155
1913,143908.3787161547
1914,50092.33751867156
1915,301671.14031237114
1916,65622.31826102827
1917,262797.06496721605
1918,139672.83506912456
1919,174724.51263044536
1920,143801.26889127798
1921,413581.74257318507
1922,316970.1250564569
1923,235642.80249335113
1924,220147.10493611783
1925,198101.41208698292
1926,377745.5748409637
1927,139019.78324491277
1928,151039.59813931107
1929,132027.88334599766
1930,136600.25645027455
1931,139008.8004381015
1932,136392.28818729956
1933,183908.83405513188
1934,175770.38005070816
1935,170865.37086193735
1936,193006.16291827924
1937,183270.4097827389
1938,170433.76159124097
1939,254016.0010186957
1940,188968.9257259627
1941,166333.1486824287
1942,175483.23115749157
1943,214928.82987880934
1944,381347.95814040955
1945,394170.3127246105
1946,142948.77827912863
1947,325853.8959594281
1948,167921.29275293706
1949,235808.3605304392
1950,182908.58444709197
1951,254379.52165224488
1952,222561.66608097008
1953,164053.28553302234
1954,184051.5738399863
1955,136970.27338182426
1956,288691.25206776726
1957,151527.03366830794
1958,283991.2094746689
1959,136293.75971251048
1960,116316.11202554443
1961,114400.9169215219
1962,98480.00261499132
1963,102655.16196613887
1964,105685.16108600795
1965,144109.1908755171
1966,144479.0493388014
1967,292671.81316250627
1968,423864.3231059248
1969,387310.47326926526
1970,434463.43656385154
1971,457635.0428708493
1972,384342.2806971126
1973,278977.0159401059
1974,330168.5127223843
1975,465411.34357864066
1976,275417.0860896944
1977,353900.84197054495
1978,360901.11649884674
1979,325707.15714760387
1980,212144.46077138465
1981,336564.72080875095
1982,219839.2685367644
1983,209460.13854727574
1984,172162.61180611848
1985,215016.9654896226
1986,207444.61127752883
1987,184909.67776349466
1988,176890.07102675486
1989,192431.15868890358
1990,209978.4619740718
1991,231785.46080960514
1992,211077.7442115336
1993,171978.9453815108
1994,230606.39956924718
1995,180246.80804506157
1996,255408.4706307415
1997,311335.32283243013
1998,326358.68434702995
1999,272583.3468929773
2000,328099.31124295754
2001,272548.99620651116
2002,245410.89324583783
2003,265088.3589951193
2004,280919.282694688
2005,232111.81882549965
2006,227835.76974248118
2007,264453.8920261142
2008,225280.89144508776
2009,193303.98172008633
2010,194098.85175086564
2011,149398.4254855092
2012,176130.28272173094
2013,182067.5145713565
2014,185415.95146207034
2015,213927.63280596593
2016,189592.6842399889
2017,196416.02198748844
2018,119871.81945962884
2019,133949.7474240799
2020,107516.52092186672
2021,105492.61027220929
2022,183060.62565324674
2023,146125.6120773016
2024,255379.60724779457
2025,356721.4087277878
2026,184466.7215329618
2027,156004.01767031412
2028,148783.80530125528
2029,158367.3429624758
2030,269048.8308181734
2031,234933.145294507
2032,249653.10442680182
2033,262572.00035803794
2034,161877.06234813874
2035,210110.34898883064
2036,198448.18739324133
2037,200004.30672595842
2038,301478.9339798718
2039,236342.67882083385
2040,300909.85518163734
2041,308706.883991192
2042,203789.1981556535
2043,171948.43893162502
2044,162065.60576488698
2045,216173.6107475761
2046,147250.8989379332
2047,151115.86111652266
2048,136888.58021569563
2049,142112.31893708874
2050,179100.30475317422
2051,102066.08448725726
2052,119313.86308875564
2053,148506.9478142342
2054,93429.80377423082
2055,166094.4971610128
2056,147745.76602568963
2057,122789.4031568675
2058,225143.37768721444
2059,128460.0229928665
2060,166807.32760055957
2061,179395.29247124668
2062,131433.1708454787
2063,122725.82678198979
2064,141053.9575708429
2065,118736.72685288076
2066,164575.52305552122
2067,108395.8229485138
2068,142620.41530738285
2069,84297.98117077578
2070,113165.63973368614
2071,86653.58879272621
2072,134098.0022550915
2073,140885.69368696492
2074,184039.36029117275
2075,145849.03093718027
2076,116068.21181372953
2077,153660.26382442674
2078,127925.42914564662
2079,143352.79995116105
2080,120681.78900454863
2081,124948.95007651727
2082,125466.92590060594
2083,150335.03326681853
2084,110152.0177191996
2085,118477.28557064725
2086,116206.68104056273
2087,127973.0712804812
2088,90676.88410323938
2089,73341.73096915732
2090,125606.93017603774
2091,109916.90193018499
2092,118476.66519547874
2093,125823.58736565874
2094,112406.65004405937
2095,145938.8697978938
2096,81050.62966830538
2097,95405.61538276146
2098,147819.96345255795
2099,54880.5560580557
2100,79029.33801871107
2101,110544.32252965122
2102,137942.4071195275
2103,99017.80952476591
2104,148010.13490540316
2105,127670.43016016882
2106,66701.28865507993
2107,193648.70996421273
2108,117127.374026134
2109,108254.24646469552
2110,127584.20952683533
2111,158330.57188282566
2112,140009.4104250121
2113,125630.3984214999
2114,123216.7328393686
2115,164541.0219553796
2116,115084.71107855163
2117,145640.0199126866
2118,131110.76504303893
2119,112822.05288621783
2120,110927.01018913806
2121,96840.00605509075
2122,112496.09350482251
2123,76643.64695547277
2124,161633.73247762935
2125,132194.94451486802
2126,149446.44085207407
2127,156999.5280790002
2128,133681.02045458788
2129,101779.14629613415
2130,136341.38389985502
2131,148270.1779698867
2132,119706.9773254019
2133,120207.75362882728
2134,119333.46923251518
2135,91411.04562795436
2136,77322.387443097
2137,108638.6771512211
2138,138800.35933980942
2139,148225.72444298802
2140,142318.0504324241
2141,165228.27579855346
2142,131903.28271039575
2143,140842.49457559412
2144,125613.88363307405
2145,144795.2065332109
2146,173568.0302482008
2147,141432.17531005744
2148,140759.82077034842
2149,154165.0011408169
2150,236385.43959519424
2151,115106.80763457748
2152,162094.57685724614
2153,159748.3422178471
2154,100362.64050204505
2155,140700.4651676179
2156,244321.0248426879
2157,221151.32445413413
2158,240517.84395206036
2159,218936.69596561298
2160,180901.80210119046
2161,244027.74442309825
2162,365122.74054115894
2163,347928.6731186319
2164,253232.2806531207
2165,207834.4921134882
2166,152023.77845009815
2167,217617.23214983227
2168,196720.77632924225
2169,199892.40836277232
2170,217973.5694687379
2171,151731.83780280393
2172,132771.17777156256
2173,154933.42808199656
2174,226563.68382270777
2175,305406.1334248139
2176,310662.56625546445
2177,242330.03455865718
2178,213582.35487625294
2179,138451.32195923163
2180,199401.89777155514
2181,192281.07697159817
2182,231800.8963233397
2183,194462.84513710072
2184,117385.63690418324
2185,133057.49617530347
2186,144582.6920716909
2187,153810.36174073297
2188,159988.81658902703
2189,248990.81468029926
2190,83567.91567430165
2191,81528.57262265802
2192,87888.82056521208
2193,99715.23506963465
2194,101734.65289145755
2195,118427.3773367641
2196,106628.00783618471
2197,109826.1537433942
2198,158696.58903345623
2199,168838.77876555233
2200,144028.72768118404
2201,145522.01866528034
2202,222361.04979715284
2203,140215.20876342655
2204,176615.3485471891
2205,116816.25890938498
2206,142721.7623070364
2207,229429.03420055634
2208,255498.40320313038
2209,229140.23865698426
2210,123849.41438713505
2211,110556.94972676007
2212,112174.5375627648
2213,110708.12033769186
2214,127034.20658541309
2215,100096.56858030865
2216,152190.19048234707
2217,67842.6266941105
2218,70894.64358310025
2219,59361.588440526815
2220,57449.351379123655
2221,300455.80050570925
2222,263526.2738132795
2223,293866.92647107714
2224,208947.8127856986
2225,114831.5667426459
2226,175092.30651516814
2227,202516.3245977776
2228,269336.3976619412
2229,253131.17834239986
2230,147175.51807717016
2231,222839.7814149313
2232,174147.714829049
2233,185253.26089401814
2234,238464.97380016535
2235,217953.65603165145
2236,255272.05709061766
2237,312499.6955337541
2238,198487.04505872657
2239,115045.30118014611
2240,149954.95626239755
2241,155187.68990475516
2242,126868.00931575184
2243,129053.67806007175
2244,105068.7857051722
2245,100906.28071147628
2246,149019.91119958807
2247,103855.74322595198
2248,123735.36747477566
2249,121752.93535884308
2250,130675.74752769314
2251,118389.90817406257
2252,178807.26071288556
2253,150601.3672728174
2254,175973.7594259282
2255,180073.30224784525
2256,181042.58658011883
2257,196125.31085574516
2258,162553.12223622375
2259,168830.567196044
2260,155820.9443257641
2261,198520.44631342348
2262,217991.4403934293
2263,377546.58930071903
2264,463670.36593833246
2265,163004.90019698397
2266,306565.09176289727
2267,367113.21656111267
2268,435065.98429225705
2269,142329.68942346287
2270,201224.25723806478
2271,220248.9098815202
2272,204163.24582163923
2273,166069.2637350406
2274,176310.44679346777
2275,157564.80244899387
2276,201366.8739083537
2277,180928.31255418493
2278,145992.0917178045
2279,124506.05101875111
2280,124194.89819794777
2281,166807.0819806868
2282,184231.56485666992
2283,107657.57863404625
2284,114087.08097289376
2285,147820.91426318046
2286,120017.799595489
2287,365418.6180171699
2288,282800.2359684611
2289,377440.08556267637
2290,463602.1576137447
2291,332713.1909322751
2292,408697.55842482956
2293,477383.0384126684
2294,408404.99974396476
2295,449832.5050228233
2296,287739.43728307943
2297,331719.0647564444
2298,326646.8609735755
2299,361683.44965531805
2300,334646.0805556216
2301,306695.6585034561
2302,249863.60455253415
2303,245393.727827461
2304,255081.92963579894
2305,196521.5613491169
2306,191473.04920932482
2307,197415.8096409633
2308,229734.3029315737
2309,280962.2420758885
2310,215893.7380989082
2311,197023.05296775672
2312,186291.6686548406
2313,180050.01582800527
2314,182388.11891460835
2315,181192.229871411
2316,185626.25299714293
2317,189654.05854362057
2318,187258.75323213957
2319,180606.60777781418
2320,183396.86417373415
2321,237674.80849409636
2322,180056.08324564988
2323,191755.3561515737
2324,175121.24171621862
2325,211696.8971379997
2326,173316.71910367213
2327,202816.39839265254
2328,225752.48567423373
2329,185327.2375855274
2330,176120.04929430646
2331,354998.29355153727
2332,405689.91024782334
2333,323307.25810103974
2334,261198.0762171198
2335,272608.53913903004
2336,319310.0778217779
2337,198250.38527830612
2338,272620.536725681
2339,214573.5751050562
2340,385495.21831686364
2341,209738.97920466086
2342,232536.51287312465
2343,225372.55968489198
2344,208775.0483961758
2345,232899.19604888887
2346,221530.62084599328
2347,201541.083914081
2348,255378.188086008
2349,183990.77240141507
2350,309862.0485969538
2351,264257.2400703553
2352,270525.7248762575
2353,241187.747151281
2354,130570.0592602948
2355,146097.36213647874
2356,157236.46969319007
2357,186454.182438061
2358,195811.75291049696
2359,125497.12071171252
2360,113850.0514459115
2361,142282.74817336333
2362,266736.35520695057
2363,143606.32652488103
2364,168968.91885106495
2365,217683.69078468805
2366,200146.56148876555
2367,227976.31586571428
2368,212935.03811729717
2369,216799.41762763087
2370,161667.59742091887
2371,167415.59403712366
2372,193824.84808998575
2373,272250.81661531056
2374,299904.9020778328
2375,246287.12719844392
2376,291735.38768678496
2377,368819.1686323106
2378,143975.30913483127
2379,191269.96106364328
2380,148597.42897332538
2381,157832.71848302626
2382,202485.23318945974
2383,199782.8609532941
2384,238907.7237767585
2385,160134.20826253732
2386,131839.229832585
2387,138776.99377209137
2388,103186.91266908949
2389,128662.3799101908
2390,146435.9971804779
2391,147174.30823918755
2392,115204.76783606141
2393,168340.68132477073
2394,144094.00241422412
2395,192240.52411119928
2396,146792.40189546888
2397,214652.20538001234
2398,119433.16235827269
2399,65048.13976149113
2400,62543.461033612795
2401,120280.16629278756
2402,134825.93949490364
2403,144225.4907255894
2404,158082.00357291676
2405,153217.96081314204
2406,139586.7009908883
2407,123656.17520002763
2408,151750.33629552313
2409,122959.16620831085
2410,173007.3648539978
2411,114529.87723732645
2412,159829.211489467
2413,131792.7291662681
2414,148392.5260520983
2415,132693.68608092357
2416,131783.16855636146
2417,133803.24721385265
2418,128109.4665083854
2419,118715.78772146434
2420,122157.9654522287
2421,150911.1265436333
2422,117681.34782053408
2423,122171.51106083408
2424,156627.52710603463
2425,173978.6405082924
2426,125435.17805919514
2427,138478.96883878356
2428,168147.4434804629
2429,114182.81644789617
2430,129329.35094649126
2431,104853.36667574648
2432,149100.4108284176
2433,145022.29048052177
2434,135614.32469175375
2435,149279.96459979744
2436,112690.3632493313
2437,110948.98956560607
2438,122843.40546208264
2439,110157.0054581922
2440,121214.88432512133
2441,90585.59942310354
2442,94539.44407134912
2443,122065.32241978301
2444,132370.08121839748
2445,85814.16177789433
2446,138647.8467610673
2447,179614.5030452541
2448,127946.00894351497
2449,115698.07670307484
2450,146697.4340599801
2451,124609.78658736269
2452,186846.67566324217
2453,96922.73555119435
2454,116894.77897450919
2455,108396.33433786801
2456,139144.18704890233
2457,128091.25537765854
2458,125435.04036699505
2459,108661.85929208716
2460,135909.56124061378
2461,126308.80751510123
2462,134679.29708391672
2463,130967.48578734948
2464,155042.4130492247
2465,143229.3520563722
2466,113006.83497156596
2467,130871.53853421888
2468,85028.24731587048
2469,81364.746759917
2470,194003.66127995306
2471,204470.7906242751
2472,161765.06608279378
2473,114837.3868179131
2474,87468.43900279568
2475,211177.38977343214
2476,109572.69007599205
2477,129494.25895059918
2478,152308.31108634692
2479,106493.6316174934
2480,144890.39774513742
2481,122441.0956733793
2482,126582.16275225031
2483,113763.32162615751
2484,120484.25317071853
2485,131223.54007310543
2486,154820.1260141143
2487,171865.55468313355
2488,153328.83930084863
2489,151315.34413367067
2490,143522.86083716317
2491,88654.73861831438
2492,193215.87299907257
2493,157447.1472074216
2494,149843.53169882507
2495,90529.92656195966
2496,248576.3752979666
2497,154418.1104966366
2498,110471.55310954846
2499,81035.82338787663
2500,124500.26670447084
2501,136581.87199179168
2502,139744.8566924165
2503,95821.81144862488
2504,166617.46620085795
2505,218572.98211001497
2506,261639.7205682844
2507,285296.2087495677
2508,262670.07165511866
2509,222065.05264530476
2510,225016.1920004888
2511,176088.60630791623
2512,206168.81689980213
2513,211029.87381062369
2514,258311.6448103248
2515,147190.08842550492
2516,171583.2166458381
2517,140549.49389067225
2518,144912.46927373548
2519,235650.3002718854
2520,209762.29165184783
2521,188983.91254130768
2522,220707.3400746859
2523,124104.51015744668
2524,140062.13874417325
2525,150356.72629165233
2526,141793.9958009169
2527,117437.32157560994
2528,126223.19706390466
2529,131278.56053921426
2530,122728.62155359297
2531,242731.2826249618
2532,223450.67354024263
2533,192914.34947307163
2534,235446.00426777446
2535,300944.8833590117
2536,230614.833420044
2537,237042.55495884622
2538,183273.16863092626
2539,190068.7156704578
2540,176584.07201559274
2541,183836.2824235913
2542,167401.49871713837
2543,126733.53273363721
2544,123470.97972129447
2545,131314.9029231212
2546,131608.14364933776
2547,142072.8262114715
2548,147776.7260168411
2549,154586.53458141742
2550,705004.0262079971
2551,141180.88447796134
2552,122482.7188466457
2553,72408.979004235
2554,97505.30286275661
2555,111956.36753209236
2556,102728.22190967717
2557,101384.9805469436
2558,149139.50765739888
2559,139719.28795036106
2560,145657.73637302982
2561,143038.7118676182
2562,139724.97511309147
2563,147938.70978348915
2564,191990.93247648753
2565,137618.79267351484
2566,159765.2739107413
2567,135528.6748218124
2568,195703.78607734072
2569,220840.5103993356
2570,121409.9336678159
2571,182313.26162364474
2572,157503.65819615548
2573,237781.9192072579
2574,301101.2558194832
2575,143948.57044080127
2576,128556.5033744931
2577,161405.70400468813
2578,92034.3083143758
2579,64866.53523695664
2580,85130.70685596988
2581,95499.63824888768
2582,95868.00617910095
2583,280075.3248025453
2584,178734.1696149858
2585,186573.04562352272
2586,214193.82975082085
2587,191861.6243057724
2588,137471.1132911007
2589,148691.69566253477
2590,204958.61632021258
2591,213593.97424256842
2592,210181.99798909857
2593,246136.82487947092
2594,187794.1663114465
2595,202850.24211392572
2596,291242.6568086738
2597,180705.33577017896
2598,280470.5310908062
2599,325330.77993403206
2600,166204.7494843399
2601,133747.7511926225
2602,79745.5081804621
2603,96120.5582731981
2604,83817.69381364723
2605,74697.66243336817
2606,150066.64496765134
2607,193535.6354332825
2608,187293.72341434666
2609,166501.0956990966
2610,116872.50855812186
2611,122972.45528942971
2612,149760.52157972992
2613,131851.95032569708
2614,124880.54582089826
2615,152528.8167285911
2616,139063.20245960064
2617,176834.1253964046
2618,199452.26800117348
2619,199081.37128190132
2620,178018.07756308446
2621,172002.2296768317
2622,174415.8073519423
2623,242245.21444832953
2624,296462.48319409013
2625,302689.2328491292
2626,165694.5274277746
2627,168342.8805689056
2628,497664.4616318855
2629,516120.6570826848
2630,391564.6084803801
2631,467530.5285528337
2632,427793.14860939863
2633,319187.38605210715
2634,393600.6602565223
2635,152530.78653328493
2636,173559.2023641668
2637,177558.23442055166
2638,266600.0220608724
2639,189769.29676067538
2640,148952.3636027035
2641,100750.33092751219
2642,187888.5092641824
2643,101231.79943157568
2644,127087.28050806104
2645,110465.45602700474
2646,96005.94559730259
2647,103743.5390686268
2648,143347.76269595686
2649,153473.65271195472
2650,135509.0332159173
2651,143679.6219513204
2652,409960.2286480198
2653,258518.43243330444
2654,252001.80253769323
2655,384144.3699810994
2656,330766.642323488
2657,353871.5146409408
2658,310787.174850683
2659,315220.8409105603
2660,354955.5341083931
2661,356668.98415531445
2662,366657.96863319195
2663,292803.85513490095
2664,270362.99626975314
2665,324891.2133600839
2666,284851.63407607895
2667,175179.92628406006
2668,187855.39374341036
2669,181399.4842731747
2670,279737.28578818537
2671,187933.08469871132
2672,192768.1590278441
2673,200629.54538589343
2674,190718.03585073107
2675,176839.25196070733
2676,197446.55848010405
2677,192255.19345401687
2678,239863.25688713105
2679,283591.36468776735
2680,289167.31141091784
2681,408905.99203426176
2682,327345.284107873
2683,488188.7707388475
2684,324904.2705155805
2685,331664.3221984908
2686,256859.6511837896
2687,304286.0793536984
2688,225516.77705061328
2689,215422.60300117428
2690,446404.3701237113
2691,189396.45519386255
2692,139103.86092792315
2693,196316.3567292243
2694,140056.73607218213
2695,190741.91106241592
2696,184439.28834256373
2697,175922.77230037827
2698,179824.25981784845
2699,171381.98580557172
2700,162086.01164175908
2701,162190.78349424552
2702,113741.39799828944
2703,136723.19038354422
2704,141580.90199099598
2705,119707.80125731425
2706,116918.14536069079
2707,129596.7040359789
2708,131211.6422956118
2709,108980.86504433992
2710,124998.36996178376
2711,269485.4034215968
2712,372156.28959405096
2713,174893.8452489631
2714,147936.8122259299
2715,170952.07959639648
2716,139271.36687796595
2717,187542.28230119374
2718,228258.01266251857
2719,159638.70139901232
2720,169066.67853525546
2721,139074.86332238483
2722,164370.40909720585
2723,146142.49636675624
2724,133830.30134206265
2725,129523.41491364899
2726,147939.40580369733
2727,182769.84374245856
2728,180930.85955100847
2729,150957.93688071836
2730,145356.49007658093
2731,122523.72955935146
2732,137984.24046009517
2733,158027.6930466956
2734,161374.75937471545
